Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-16,44.512,44.896,44.269,44.684,6778600,0.0,0.0
2021-06-17,44.674,44.684,42.969,43.941,6200000,0.0,0.0
2021-06-18,43.274,43.683,42.883,42.912,7343600,0.0,0.0
2021-06-21,43.245,44.398,43.15,44.293,4158800,0.0,0.0
2021-06-22,44.388,44.484,43.826,43.922,4046100,0.0,0.0
2021-06-23,44.409,44.542,43.635,44.027,3100600,0.12,0.0
2021-06-24,44.17,44.304,43.883,44.141,3007300,0.0,0.0
2021-06-25,44.246,45.048,44.16,44.943,8003600,0.0,0.0
2021-06-28,44.943,45.784,44.576,45.727,6283700,0.0,0.0
2021-06-29,45.87,46.892,45.87,46.519,9447900,0.0,0.0
2021-06-30,46.28,46.787,46.08,46.414,4915700,0.0,0.0
2021-07-01,46.433,46.691,46.137,46.557,3466300,0.0,0.0
2021-07-02,46.605,46.701,46.261,46.338,2702900,0.0,0.0
2021-07-06,46.424,46.438,45.478,46.003,4026400,0.0,0.0
2021-07-07,46.032,46.849,45.86,46.634,4355900,0.0,0.0
2021-07-08,45.66,46.242,45.392,45.889,3482300,0.0,0.0
2021-07-09,46.366,46.667,46.042,46.099,3932600,0.0,0.0
2021-07-12,46.319,47.054,45.822,46.997,7450400,0.0,0.0
2021-07-13,46.882,47.383,46.815,47.016,5600100,0.0,0.0
2021-07-14,47.178,47.484,46.701,46.796,3919800,0.0,0.0
2021-07-15,46.538,47.441,46.328,47.331,3872700,0.0,0.0
2021-07-16,47.331,47.57,46.796,46.873,3331200,0.0,0.0
2021-07-19,46.137,46.319,45.507,46.08,3722800,0.0,0.0
2021-07-20,46.3,47.813,46.144,47.656,5358600,0.0,0.0
2021-07-21,47.77,48.315,47.694,48.181,3963100,0.0,0.0
2021-07-22,48.229,48.721,47.971,48.525,6025400,0.0,0.0
2021-07-23,48.668,49.623,48.649,49.566,4494200,0.0,0.0
2021-07-26,49.47,49.745,48.954,49.193,2856100,0.0,0.0
2021-07-27,49.184,50.053,48.935,49.623,4072200,0.0,0.0
2021-07-28,49.537,49.948,49.212,49.251,5156200,0.0,0.0
2021-07-29,50.688,51.648,49.833,51.514,6166600,0.0,0.0
2021-07-30,51.781,53.013,51.533,52.765,6506800,0.0,0.0
2021-08-02,52.813,53.51,52.032,52.154,4010800,0.0,0.0
2021-08-03,52.517,54.675,52.507,54.608,4994000,0.0,0.0
2021-08-04,54.054,55.296,53.997,54.475,4619100,0.0,0.0
2021-08-05,54.78,54.947,53.395,53.787,4508600,0.0,0.0
2021-08-06,53.978,54.264,53.343,53.844,4686200,0.0,0.0
2021-08-09,53.577,53.987,53.438,53.711,2423800,0.0,0.0
2021-08-10,53.863,54.914,53.73,54.064,3763200,0.0,0.0
2021-08-11,54.226,54.462,53.558,54.331,3039200,0.0,0.0
2021-08-12,53.806,54.026,53.166,53.462,3510400,0.0,0.0
2021-08-13,53.424,53.72,53.233,53.625,2316300,0.0,0.0
2021-08-16,53.472,54.274,53.118,54.054,2081400,0.0,0.0
2021-08-17,53.434,53.615,51.925,52.67,3597000,0.0,0.0
2021-08-18,52.67,53.472,52.564,52.689,2632300,0.0,0.0
2021-08-19,51.858,53.462,51.791,52.765,4225200,0.0,0.0
2021-08-20,52.975,53.099,52.249,52.88,2621200,0.0,0.0
2021-08-23,53.348,53.639,52.861,53.367,3493300,0.0,0.0
2021-08-24,53.271,54.136,53.233,54.064,2546500,0.0,0.0
2021-08-25,53.921,55.43,53.892,55.143,3900200,0.0,0.0
2021-08-26,55.057,55.367,54.584,54.799,3601000,0.0,0.0
2021-08-27,55.019,55.792,55.019,55.697,3722600,0.0,0.0
2021-08-30,55.888,56.241,55.41,55.42,3709300,0.0,0.0
2021-08-31,55.391,55.401,54.379,55.009,4837900,0.0,0.0
2021-09-01,55.296,55.363,54.188,55.286,3007500,0.0,0.0
2021-09-02,55.535,55.668,54.885,55.315,3333300,0.0,0.0
2021-09-03,55.086,55.258,54.675,54.828,3048700,0.0,0.0
2021-09-07,53.787,54.427,53.568,53.691,4744800,0.0,0.0
2021-09-08,53.558,54.389,53.281,54.112,2650800,0.0,0.0
2021-09-09,54.255,54.814,53.873,54.178,2202000,0.0,0.0
